Salary,JobInsecurity,JobSatisfaction,Tenure,EmotionalExhaustion,Domain,OrgLevel,Demographics,SupervisorSatisfaction,CareerAdvancement,WorkLifeBalance,OrgAlignment,LaborMarketCondition,Salary_JS,JS_SupS,Tenure_CA,Exhaustion_WLB,CA_Align,Domain_LMC,leave
95678.42,0.57,2,2.34,0.25,Marketing,Mid,Older,5,1,3,3,1,191356.84,10,2.34,0.75,3,Marketing_1,0
63345.63,0.36,4,4.22,0.12,HR,Entry,Young/Married,2,0,3,2,1,253382.51,8,0,0.35,0,HR_1,0
68231.51,0.51,3,3.62,0.37,IT,Entry,Mid-Age,3,1,1,2,1,204694.52,9,3.62,0.37,2,IT_1,0
57504.29,0.87,5,3.21,0.39,IT,Entry,Young/Single,3,1,1,3,0,287521.46,15,3.21,0.39,3,IT_0,0
92846.58,0.66,4,0.62,0.07,Finance,Mid,Young/Single,3,0,2,2,0,371386.33,12,0,0.14,0,Finance_0,0
59669.65,0.51,3,6.22,0.16,Accounting,Senior,Young/Single,3,1,3,1,1,179008.94,9,6.22,0.49,1,Accounting_1,0
50017.3,0.43,2,1.34,0.23,Accounting,Entry,Older,3,0,3,2,1,100034.6,6,0,0.7,0,Accounting_1,0
82915.19,0.38,4,1.55,0.27,Product Design,Senior,Young/Single,3,1,2,3,1,331660.75,12,1.55,0.55,3,Product Design_1,0
40016.52,0.49,1,2.46,0.28,Marketing,Mid,Mid-Age,4,1,3,1,1,40016.52,4,2.46,0.83,1,Marketing_1,0
47712.73,0.5,2,4.01,0.69,IT,Mid,Young/Single,4,1,2,3,0,95425.46,8,4.01,1.38,3,IT_0,0
43404.91,0.47,3,7.14,0.22,Product Design,Senior,Young/Single,4,0,2,2,1,130214.74,12,0,0.43,0,Product Design_1,0
63556.57,0.57,3,3.07,0.16,IT,Entry,Mid-Age,4,1,2,2,0,190669.71,12,3.07,0.33,2,IT_0,0
41094.44,0.6,4,3.33,0.14,Finance,Mid,Young/Single,4,1,1,2,0,164377.75,16,3.33,0.14,2,Finance_0,0
65678.9,0.39,1,5.31,0.21,IT,Entry,Young/Single,5,1,1,3,0,65678.9,5,5.31,0.21,3,IT_0,0
50971.77,0.44,3,8.88,0.2,HR,Mid,Mid-Age,3,1,3,3,0,152915.3,9,8.88,0.59,3,HR_0,0
59226.5,0.61,4,10.82,0.17,Finance,Mid,Older,2,1,2,3,1,236906,8,10.82,0.35,3,Finance_1,0
45726.42,0.56,3,7.65,0.29,HR,Executive,Young/Married,1,1,2,2,0,137179.25,3,7.65,0.58,2,HR_0,0
75778.97,0.54,3,0.61,0.47,Accounting,Entry,Young/Married,1,1,1,3,1,227336.92,3,0.61,0.47,3,Accounting_1,0
52335.4,0.8,2,12.02,0.38,Product Design,Entry,Young/Single,4,1,1,2,0,104670.79,8,12.02,0.38,2,Product Design_0,0
70324.76,0.58,4,2.89,0.56,Product Design,Mid,Young/Single,3,1,3,3,1,281299.04,12,2.89,1.68,3,Product Design_1,0
70206.89,0.28,3,8.37,0.35,HR,Entry,Mid-Age,5,0,2,3,0,210620.66,15,0,0.7,0,HR_0,0
43085.08,0.72,1,6.06,0.38,HR,Senior,Young/Married,4,0,1,2,0,43085.08,4,0,0.38,0,HR_0,0
107909.31,0.64,1,3.67,0.15,IT,Entry,Older,5,1,2,3,0,107909.31,5,3.67,0.29,3,IT_0,0
64526.26,0.4,3,6.93,0.11,Accounting,Mid,Young/Married,2,1,2,3,0,193578.79,6,6.93,0.21,3,Accounting_0,0
70316.31,0.43,5,2.7,0.39,HR,Entry,Young/Married,1,1,3,3,1,351581.54,5,2.7,1.18,3,HR_1,0
75451.84,0.54,3,0.42,0.42,Finance,Senior,Young/Married,2,1,2,1,1,226355.52,6,0.42,0.83,1,Finance_1,0
61362.96,0.42,5,3.26,0.23,HR,Mid,Mid-Age,3,1,1,2,1,306814.81,15,3.26,0.23,2,HR_1,0
58022.42,0.65,3,1.61,0.44,HR,Senior,Mid-Age,5,1,2,2,1,174067.27,15,1.61,0.88,2,HR_1,0
194519.26,0.57,3,5.36,0.34,Finance,Mid,Young/Single,4,1,2,1,0,583557.79,12,5.36,0.67,1,Finance_0,0
90867.25,0.56,4,6,0.24,Marketing,Entry,Young/Single,4,0,2,3,0,363469.01,16,0,0.49,0,Marketing_0,0
38757.31,0.36,3,4.11,0.27,HR,Mid,Young/Single,5,1,2,1,1,116271.94,15,4.11,0.54,1,HR_1,0
72158.36,0.38,2,2.75,0.36,Finance,Entry,Young/Married,3,1,2,2,1,144316.72,6,2.75,0.71,2,Finance_1,0
105945.61,0.65,4,0.68,0.44,Finance,Mid,Mid-Age,4,1,3,1,1,423782.43,16,0.68,1.32,1,Finance_1,0
50597.26,0.3,3,3.23,0.3,Product Design,Mid,Young/Married,2,1,2,3,1,151791.77,6,3.23,0.6,3,Product Design_1,0
49095.21,0.6,4,2.39,0.21,Product Design,Mid,Older,4,0,1,3,0,196380.83,16,0,0.21,0,Product Design_0,0
59499.5,0.58,2,0.66,0.25,Marketing,Mid,Young/Single,2,0,2,3,0,118998.99,4,0,0.5,0,Marketing_0,0
47326.38,0.33,3,2.92,0.35,Finance,Entry,Older,1,1,2,2,1,141979.15,3,2.92,0.69,2,Finance_1,0
60477.17,0.55,4,4.53,0.68,IT,Senior,Mid-Age,3,1,3,3,0,241908.68,12,4.53,2.04,3,IT_0,0
69179.35,0.45,4,0.24,0.23,Finance,Senior,Young/Married,4,0,2,2,1,276717.4,16,0,0.46,0,Finance_1,0
41981.24,0.2,5,3.12,0.59,IT,Senior,Young/Single,3,1,1,2,0,209906.21,15,3.12,0.59,2,IT_0,0
48249.89,0.47,2,7.67,0.09,Product Design,Entry,Mid-Age,3,1,2,2,1,96499.77,6,7.67,0.19,2,Product Design_1,0
55323.11,0.68,1,5.88,0.15,Product Design,Entry,Mid-Age,1,1,2,3,1,55323.11,1,5.88,0.31,3,Product Design_1,0
85986.54,0.65,3,0.86,0.11,Product Design,Mid,Young/Single,5,1,2,3,1,257959.62,15,0.86,0.22,3,Product Design_1,0
70344.84,0.74,1,0.64,0.44,Marketing,Entry,Older,3,0,2,2,1,70344.84,3,0,0.88,0,Marketing_1,0
70325.29,0.29,4,4.68,0.49,HR,Entry,Mid-Age,4,1,3,3,0,281301.14,16,4.68,1.48,3,HR_0,0
68395.55,0.41,3,7.54,0.21,Finance,Entry,Older,2,1,3,3,0,205186.65,6,7.54,0.63,3,Finance_0,0
64084.12,0.29,1,4.95,0.51,Accounting,Entry,Mid-Age,5,1,1,3,0,64084.12,5,4.95,0.51,3,Accounting_0,0
64903.87,0.54,5,4.51,0.1,IT,Entry,Young/Married,2,1,2,1,1,324519.35,10,4.51,0.19,1,IT_1,0
78956.96,0.76,3,9.74,0.35,IT,Mid,Young/Single,4,1,1,1,1,236870.88,12,9.74,0.35,1,IT_1,0
76299.32,0.48,3,2.33,0.11,Finance,Entry,Young/Married,4,0,3,3,1,228897.95,12,0,0.34,0,Finance_1,0
59395.47,0.63,4,4.28,0.36,Accounting,Mid,Young/Single,4,1,1,3,0,237581.87,16,4.28,0.36,3,Accounting_0,0
56341.42,0.48,4,5.75,0.12,Marketing,Senior,Young/Single,3,1,2,3,1,225365.7,12,5.75,0.24,3,Marketing_1,0
72498.4,0.74,1,2.3,0.25,HR,Entry,Young/Married,1,1,3,3,0,72498.4,1,2.3,0.74,3,HR_0,0
70055.07,0.46,4,3.54,0.51,IT,Mid,Young/Single,4,1,2,3,0,280220.27,16,3.54,1.02,3,IT_0,0
68030.78,0.55,2,3.67,0.19,IT,Entry,Young/Single,4,1,2,1,1,136061.56,8,3.67,0.38,1,IT_1,0
50243.32,0.13,3,3.5,0.21,Finance,Executive,Young/Married,3,1,3,2,0,150729.95,9,3.5,0.64,2,Finance_0,0
40104.37,0.74,4,1.77,0.01,Finance,Entry,Young/Married,3,0,1,2,0,160417.48,12,0,0.01,0,Finance_0,0
95380.05,0.52,4,4.98,0.32,Product Design,Senior,Mid-Age,5,1,3,3,0,381520.18,20,4.98,0.97,3,Product Design_0,0
57202.36,0.57,2,0.95,0.2,Finance,Mid,Older,5,1,2,1,1,114404.71,10,0.95,0.4,1,Finance_1,0
59909.57,0.55,4,3.13,0.12,Finance,Mid,Young/Single,3,0,3,3,0,239638.3,12,0,0.37,0,Finance_0,0
54919.83,0.44,3,0.59,0.34,HR,Mid,Young/Single,3,1,2,3,0,164759.49,9,0.59,0.68,3,HR_0,0
55939.4,0.63,4,12.67,0.49,IT,Entry,Older,3,1,2,2,0,223757.59,12,12.67,0.97,2,IT_0,0
61365.15,0.38,5,10.72,0.22,HR,Mid,Young/Married,3,1,3,3,1,306825.73,15,10.72,0.67,3,HR_1,0
45697,0.42,4,2.7,0.05,HR,Entry,Young/Single,3,1,2,1,1,182787.99,12,2.7,0.09,1,HR_1,0
85022.83,0.67,4,3.5,0.38,IT,Entry,Young/Single,4,0,2,3,1,340091.31,16,0,0.76,0,IT_1,0
64830.7,0.64,1,1.19,0.2,Accounting,Mid,Older,1,1,2,2,0,64830.7,1,1.19,0.4,2,Accounting_0,0
84193.06,0.31,4,2.88,0.22,Product Design,Senior,Young/Married,5,1,2,1,0,336772.25,20,2.88,0.44,1,Product Design_0,0
52835.95,0.27,3,0.52,0.43,Finance,Executive,Young/Single,4,1,2,3,0,158507.85,12,0.52,0.87,3,Finance_0,0
60312.64,0.57,1,6.01,0.09,Accounting,Senior,Young/Married,4,1,2,2,1,60312.64,4,6.01,0.18,2,Accounting_1,0
38907.53,0.54,1,9.12,0.08,IT,Entry,Older,3,1,2,2,0,38907.53,3,9.12,0.16,2,IT_0,0
33222.32,0.27,1,3.84,0.47,Marketing,Senior,Young/Married,2,0,3,2,1,33222.32,2,0,1.41,0,Marketing_1,0
44402.03,0.7,3,2.92,0.06,Product Design,Mid,Young/Married,3,0,2,2,1,133206.09,9,0,0.11,0,Product Design_1,0
65305.8,0.54,3,4.39,0.18,HR,Mid,Young/Married,4,1,1,2,1,195917.41,12,4.39,0.18,2,HR_1,0
85646.36,0.45,3,0.92,0.2,HR,Senior,Mid-Age,4,1,1,2,0,256939.07,12,0.92,0.2,2,HR_0,0
97329.15,0.42,3,2.21,0.48,Accounting,Entry,Mid-Age,2,1,1,3,1,291987.46,6,2.21,0.48,3,Accounting_1,0
46994.9,0.29,2,8.95,0.16,IT,Mid,Older,5,1,3,1,0,93989.81,10,8.95,0.47,1,IT_0,0
59354.93,0.57,3,3.79,0.23,Finance,Senior,Young/Single,4,1,2,3,1,178064.78,12,3.79,0.46,3,Finance_1,0
46464,0.56,1,1.44,0.43,Marketing,Entry,Mid-Age,4,1,3,2,0,46464,4,1.44,1.28,2,Marketing_0,0
45286.73,0.41,2,4.04,0.2,Product Design,Entry,Young/Single,2,0,3,2,1,90573.46,4,0,0.61,0,Product Design_1,0
55402.26,0.25,5,1.92,0.19,Accounting,Mid,Young/Single,4,1,1,3,1,277011.29,20,1.92,0.19,3,Accounting_1,0
41765.57,0.89,1,3.32,0.16,HR,Mid,Mid-Age,4,1,2,2,0,41765.57,4,3.32,0.32,2,HR_0,0
60631.46,0.4,3,2.79,0.22,Product Design,Entry,Young/Single,4,1,3,3,1,181894.37,12,2.79,0.67,3,Product Design_1,0
47095.76,0.7,2,2.26,0.07,HR,Senior,Mid-Age,2,1,1,2,1,94191.51,4,2.26,0.07,2,HR_1,0
89048.26,0.64,3,0.9,0.24,IT,Mid,Young/Single,2,1,2,3,0,267144.78,6,0.9,0.47,3,IT_0,0
50640.01,0.73,4,3.01,0.43,Finance,Senior,Older,4,1,3,2,0,202560.05,16,3.01,1.29,2,Finance_0,0
65297.57,0.11,3,4.35,0.18,IT,Entry,Young/Single,3,1,3,2,1,195892.7,9,4.35,0.54,2,IT_1,0
112694.08,0.41,2,4.02,0.18,HR,Senior,Mid-Age,3,1,2,2,0,225388.17,6,4.02,0.36,2,HR_0,0
66803.81,0.39,2,9.57,0.44,Product Design,Senior,Young/Single,3,0,1,1,1,133607.63,6,0,0.44,0,Product Design_1,0
64275.65,0.25,3,1.64,0.32,Marketing,Entry,Older,3,1,2,2,1,192826.96,9,1.64,0.64,2,Marketing_1,0
36416.31,0.79,5,3.97,0.06,Product Design,Entry,Young/Single,1,1,1,3,1,182081.55,5,3.97,0.06,3,Product Design_1,0
61540.38,0.41,3,1.37,0.7,IT,Entry,Older,4,0,2,3,1,184621.15,12,0,1.4,0,IT_1,0
67364.25,0.39,4,2.59,0.09,IT,Entry,Older,2,1,2,3,1,269457,8,2.59,0.19,3,IT_1,0
69941.74,0.64,4,2.37,0.36,Marketing,Senior,Young/Single,2,1,3,2,0,279766.97,8,2.37,1.08,2,Marketing_0,0
74836.36,0.51,4,8.82,0.6,HR,Entry,Mid-Age,3,1,1,3,1,299345.45,12,8.82,0.6,3,HR_1,0
53586.21,0.28,3,5.23,0.68,IT,Entry,Young/Single,3,1,3,2,0,160758.64,9,5.23,2.05,2,IT_0,0
98015.33,0.18,4,9.22,0.54,IT,Senior,Young/Single,3,1,2,3,1,392061.32,12,9.22,1.09,3,IT_1,0
40378.17,0.37,3,2.4,0.19,Marketing,Entry,Young/Married,3,1,1,2,0,121134.52,9,2.4,0.19,2,Marketing_0,0
62492.14,0.79,4,6.09,0.17,Accounting,Entry,Young/Single,3,1,1,3,1,249968.54,12,6.09,0.17,3,Accounting_1,0
56063.65,0.26,3,3.48,0.27,Finance,Mid,Young/Married,1,1,2,2,1,168190.95,3,3.48,0.55,2,Finance_1,0
32798.62,0.67,4,2.99,0.27,Accounting,Senior,Young/Single,2,1,3,3,0,131194.49,8,2.99,0.82,3,Accounting_0,0
53185.7,0.57,5,3.49,0.22,Marketing,Entry,Older,4,1,1,3,1,265928.51,20,3.49,0.22,3,Marketing_1,0
69527.76,0.54,3,3.77,0.41,HR,Mid,Older,4,1,1,3,1,208583.27,12,3.77,0.41,3,HR_1,0
78494.77,0.59,2,2.43,0.64,Accounting,Mid,Young/Single,5,1,1,2,1,156989.54,10,2.43,0.64,2,Accounting_1,0
35178.42,0.63,4,2.03,0.15,Finance,Entry,Young/Single,4,1,2,2,0,140713.68,16,2.03,0.29,2,Finance_0,0
62499.88,0.53,3,4.2,0.35,HR,Mid,Young/Single,5,1,2,3,1,187499.63,15,4.2,0.71,3,HR_1,0
72331.7,0.13,4,4.43,0.25,IT,Entry,Mid-Age,3,0,3,2,1,289326.8,12,0,0.75,0,IT_1,0
44956.4,0.55,2,5.44,0.79,IT,Mid,Mid-Age,4,0,2,2,1,89912.8,8,0,1.57,0,IT_1,0
50848.02,0.18,4,5.7,0.31,IT,Mid,Young/Single,3,1,3,2,0,203392.09,12,5.7,0.93,2,IT_0,0
48113.3,0.3,4,3.32,0.39,IT,Mid,Young/Single,5,0,1,3,1,192453.21,20,0,0.39,0,IT_1,0
50236.47,0.54,3,2.7,0.24,Product Design,Mid,Mid-Age,5,1,2,3,0,150709.4,15,2.7,0.47,3,Product Design_0,0
55356.24,0.29,2,4.81,0.1,Marketing,Senior,Older,5,1,3,3,1,110712.48,10,4.81,0.31,3,Marketing_1,0
46252.09,0.34,3,6.87,0.1,IT,Senior,Older,5,1,2,1,0,138756.27,15,6.87,0.2,1,IT_0,0
61738.01,0.52,3,3.16,0.47,Marketing,Senior,Mid-Age,2,1,3,1,1,185214.04,6,3.16,1.4,1,Marketing_1,0
55123.29,0.52,5,4.46,0.22,HR,Mid,Older,4,1,2,2,0,275616.44,20,4.46,0.45,2,HR_0,0
71856.97,0.53,3,1.6,0.18,Accounting,Mid,Young/Married,4,1,1,3,1,215570.92,12,1.6,0.18,3,Accounting_1,0
85655.04,0.53,3,4.42,0.47,IT,Mid,Young/Married,5,1,3,2,1,256965.12,15,4.42,1.41,2,IT_1,0
56641.96,0.75,3,1.22,0.19,Product Design,Senior,Mid-Age,3,1,3,2,1,169925.87,9,1.22,0.56,2,Product Design_1,0
73256.22,0.68,3,5.75,0.43,IT,Entry,Young/Married,5,1,3,3,0,219768.66,15,5.75,1.28,3,IT_0,0
70450.37,0.45,4,0.79,0.25,Accounting,Mid,Mid-Age,5,1,2,3,1,281801.46,20,0.79,0.51,3,Accounting_1,0
79942.07,0.62,4,4.49,0.34,Accounting,Entry,Young/Married,3,1,3,1,0,319768.3,12,4.49,1.03,1,Accounting_0,0
63431.34,0.48,3,5.49,0.46,IT,Senior,Mid-Age,4,1,1,2,1,190294.03,12,5.49,0.46,2,IT_1,0
52277.22,0.35,1,8.97,0.05,Product Design,Executive,Young/Single,4,0,3,1,1,52277.22,4,0,0.16,0,Product Design_1,0
41367.9,0.78,4,1.25,0.12,Finance,Senior,Young/Married,4,1,2,1,1,165471.58,16,1.25,0.25,1,Finance_1,0
98822.5,0.25,5,2.01,0.63,IT,Mid,Mid-Age,1,1,2,2,1,494112.51,5,2.01,1.27,2,IT_1,0
56228.04,0.43,1,6.06,0.26,Marketing,Entry,Young/Married,1,0,2,1,1,56228.04,1,0,0.52,0,Marketing_1,0
48610.1,0.59,1,7.93,0.23,Finance,Mid,Mid-Age,3,1,1,1,1,48610.1,3,7.93,0.23,1,Finance_1,0
54886.08,0.62,4,0.83,0.37,HR,Mid,Young/Single,4,0,1,2,1,219544.32,16,0,0.37,0,HR_1,0
44223.78,0.5,3,4.12,0.13,Marketing,Mid,Young/Married,3,1,1,3,1,132671.33,9,4.12,0.13,3,Marketing_1,0
59366.09,0.43,3,4.14,0.37,HR,Executive,Mid-Age,5,0,1,2,1,178098.27,15,0,0.37,0,HR_1,0
41342.56,0.56,1,1.37,0.48,Product Design,Mid,Young/Single,3,0,2,2,1,41342.56,3,0,0.95,0,Product Design_1,0
78176.56,0.11,2,5.62,0.62,Marketing,Mid,Older,4,1,3,2,0,156353.11,8,5.62,1.86,2,Marketing_0,0
61065.8,0.41,5,0.99,0.14,HR,Senior,Young/Single,1,0,2,2,1,305329.02,5,0,0.29,0,HR_1,0
57372.21,0.43,5,0.21,0.11,Accounting,Entry,Older,3,1,2,2,0,286861.05,15,0.21,0.22,2,Accounting_0,0
67107.97,0.45,4,1.36,0.11,IT,Mid,Older,4,1,3,3,1,268431.88,16,1.36,0.32,3,IT_1,0
80178.09,0.69,3,1.72,0.28,IT,Mid,Young/Married,3,1,3,2,1,240534.28,9,1.72,0.83,2,IT_1,0
87229.26,0.69,2,2.35,0.5,Product Design,Mid,Young/Single,3,1,2,3,1,174458.52,6,2.35,1,3,Product Design_1,0
27023.87,0.6,3,2.36,0.84,IT,Mid,Mid-Age,5,0,2,3,1,81071.61,15,0,1.69,0,IT_1,0
81752.3,0.74,1,14.04,0.12,Product Design,Senior,Young/Married,4,1,2,2,0,81752.3,4,14.04,0.24,2,Product Design_0,0
93913.54,0.67,4,3.02,0.53,Accounting,Mid,Young/Single,3,1,1,2,0,375654.15,12,3.02,0.53,2,Accounting_0,0
74345.45,0.7,3,2.49,0.22,Finance,Entry,Mid-Age,4,1,2,3,1,223036.36,12,2.49,0.43,3,Finance_1,0
58342.02,0.49,4,4.63,0.17,IT,Mid,Young/Single,2,1,3,3,1,233368.07,8,4.63,0.51,3,IT_1,0
61008.3,0.63,3,12.12,0.53,Marketing,Mid,Young/Single,5,1,1,2,1,183024.91,15,12.12,0.53,2,Marketing_1,0
76177.06,0.37,4,7.54,0.29,HR,Mid,Young/Married,4,1,2,2,1,304708.23,16,7.54,0.58,2,HR_1,0
81928.48,0.29,4,5.64,0.41,IT,Senior,Young/Married,3,1,1,2,0,327713.9,12,5.64,0.41,2,IT_0,0
77066.46,0.45,3,5.95,0.46,Product Design,Mid,Young/Single,2,1,2,3,1,231199.37,6,5.95,0.93,3,Product Design_1,0
63193.88,0.48,3,3.29,0.12,IT,Entry,Mid-Age,3,1,2,2,1,189581.65,9,3.29,0.23,2,IT_1,0
52099.91,0.54,3,2.01,0.14,Product Design,Mid,Young/Married,3,1,3,2,1,156299.74,9,2.01,0.41,2,Product Design_1,0
58402.81,0.43,4,7.56,0.36,Product Design,Mid,Mid-Age,3,1,3,2,0,233611.22,12,7.56,1.09,2,Product Design_0,0
41986.32,0.51,3,4.5,0.33,Finance,Entry,Older,3,1,3,2,1,125958.95,9,4.5,1,2,Finance_1,0
81089.87,0.49,5,1.55,0.39,Accounting,Mid,Older,5,1,2,3,0,405449.36,25,1.55,0.77,3,Accounting_0,0
89007.6,0.48,4,1.94,0.42,Product Design,Senior,Young/Single,1,1,2,2,1,356030.38,4,1.94,0.83,2,Product Design_1,0
68503.13,0.47,2,6.1,0.44,HR,Mid,Young/Married,5,1,3,2,1,137006.26,10,6.1,1.32,2,HR_1,0
52209.11,0.42,3,4.18,0.19,HR,Entry,Young/Married,3,1,2,3,1,156627.32,9,4.18,0.39,3,HR_1,0
52263.58,0.57,5,1.95,0.55,Marketing,Entry,Young/Single,3,0,1,2,1,261317.88,15,0,0.55,0,Marketing_1,0
42507.09,0.48,4,4.88,0.12,IT,Senior,Mid-Age,3,1,1,3,0,170028.35,12,4.88,0.12,3,IT_0,0
71758.65,0.43,1,6.1,0.19,Accounting,Senior,Young/Married,5,0,2,3,1,71758.65,5,0,0.38,0,Accounting_1,0
66870.62,0.39,3,0.62,0.1,IT,Mid,Young/Married,3,1,2,3,0,200611.87,9,0.62,0.2,3,IT_0,0
49011.17,0.27,3,3.45,0.13,IT,Senior,Young/Single,1,0,2,2,1,147033.5,3,0,0.25,0,IT_1,0
86735.13,0.51,2,1.38,0.21,IT,Entry,Young/Single,4,1,1,3,0,173470.26,8,1.38,0.21,3,IT_0,0
116401.45,0.48,4,4.67,0.45,IT,Entry,Older,4,0,2,2,1,465605.79,16,0,0.89,0,IT_1,0
67151.76,0.51,4,7.12,0.21,Product Design,Entry,Older,4,1,3,1,0,268607.05,16,7.12,0.64,1,Product Design_0,0
52275.29,0.54,1,7.26,0.13,IT,Mid,Mid-Age,5,1,2,3,1,52275.29,5,7.26,0.26,3,IT_1,0
65456.68,0.58,2,1.52,0.1,Product Design,Senior,Young/Married,4,0,1,3,1,130913.36,8,0,0.1,0,Product Design_1,0
59017.96,0.44,4,3.38,0.14,Marketing,Senior,Young/Single,3,1,2,1,1,236071.85,12,3.38,0.28,1,Marketing_1,0
102613.03,0.84,5,1.24,0.01,Marketing,Mid,Young/Single,3,1,1,2,0,513065.17,15,1.24,0.01,2,Marketing_0,0
43804.83,0.54,2,6.54,0.38,Product Design,Mid,Young/Single,3,1,2,3,1,87609.66,6,6.54,0.76,3,Product Design_1,0
51629.45,0.41,5,2.48,0.26,IT,Senior,Young/Single,5,1,3,3,0,258147.27,25,2.48,0.77,3,IT_0,0
48331.71,0.74,1,3.12,0.07,Product Design,Entry,Young/Single,4,0,2,2,0,48331.71,4,0,0.14,0,Product Design_0,0
41079.39,0.54,2,4.82,0.14,IT,Mid,Young/Single,4,1,1,2,1,82158.78,8,4.82,0.14,2,IT_1,0
85153.26,0.3,3,2.31,0.28,IT,Senior,Older,3,0,1,2,1,255459.77,9,0,0.28,0,IT_1,0
29529.55,0.3,3,1.19,0.16,Accounting,Entry,Young/Single,1,0,1,2,0,88588.64,3,0,0.16,0,Accounting_0,0
65340.54,0.4,5,2.95,0.25,Finance,Senior,Older,1,1,2,2,0,326702.71,5,2.95,0.5,2,Finance_0,0
36156.2,0.46,3,6.81,0.37,Product Design,Executive,Older,2,1,2,3,0,108468.61,6,6.81,0.74,3,Product Design_0,0
51820.19,0.96,5,1.72,0.44,HR,Executive,Mid-Age,2,0,3,3,0,259100.93,10,0,1.33,0,HR_0,0
32919.87,0.66,3,2.19,0.35,Accounting,Mid,Young/Single,3,0,1,3,1,98759.62,9,0,0.35,0,Accounting_1,0
57384.71,0.54,3,4.52,0.08,Product Design,Entry,Young/Single,5,1,2,2,1,172154.14,15,4.52,0.17,2,Product Design_1,0
51005.53,0.34,4,3.9,0.29,Marketing,Entry,Older,4,1,1,2,1,204022.11,16,3.9,0.29,2,Marketing_1,0
127291.47,0.46,5,4.29,0.1,Accounting,Entry,Young/Single,3,1,2,2,1,636457.37,15,4.29,0.19,2,Accounting_1,0
74647.61,0.6,3,4.76,0.37,Marketing,Mid,Young/Married,5,1,1,2,1,223942.84,15,4.76,0.37,2,Marketing_1,0
67194.83,0.54,4,4.68,0.6,HR,Entry,Mid-Age,2,1,3,1,1,268779.31,8,4.68,1.8,1,HR_1,0
55068.43,0.4,1,3.5,0.36,Product Design,Senior,Young/Single,3,1,2,2,1,55068.43,3,3.5,0.73,2,Product Design_1,0
81707.15,0.41,2,8.29,0.26,IT,Senior,Older,3,1,2,3,1,163414.3,6,8.29,0.51,3,IT_1,0
69592.13,0.52,4,0.52,0.11,Finance,Mid,Young/Single,3,0,2,3,1,278368.51,12,0,0.22,0,Finance_1,0
67698.82,0.71,3,2.36,0.18,IT,Entry,Young/Single,4,1,2,3,1,203096.45,12,2.36,0.37,3,IT_1,0
51190.02,0.41,1,5.39,0.65,Accounting,Entry,Mid-Age,4,1,1,2,1,51190.02,4,5.39,0.65,2,Accounting_1,0
67650.23,0.64,2,7.35,0.68,HR,Senior,Young/Married,3,1,2,3,0,135300.46,6,7.35,1.37,3,HR_0,0
72598.94,0.47,4,2.37,0.16,Finance,Senior,Young/Single,4,0,2,1,1,290395.77,16,0,0.31,0,Finance_1,0
33828.67,0.46,3,5.83,0.23,IT,Senior,Mid-Age,5,1,2,2,0,101486.01,15,5.83,0.46,2,IT_0,0
60267.43,0.44,3,4.15,0.41,Accounting,Senior,Older,1,1,2,2,0,180802.28,3,4.15,0.81,2,Accounting_0,0
71954.03,0.62,1,3.97,0.06,Finance,Mid,Mid-Age,3,1,2,3,1,71954.03,3,3.97,0.11,3,Finance_1,0
47258.01,0.61,4,5.05,0.28,Product Design,Entry,Young/Married,3,0,2,3,1,189032.06,12,0,0.56,0,Product Design_1,0
67841.82,0.56,2,6.67,0.17,Marketing,Executive,Young/Married,5,1,3,3,1,135683.64,10,6.67,0.52,3,Marketing_1,0
67896.49,0.44,2,6.53,0.14,HR,Mid,Young/Married,4,1,1,1,1,135792.98,8,6.53,0.14,1,HR_1,0
60329.79,0.54,3,6.57,0.17,Marketing,Mid,Older,3,0,3,2,1,180989.37,9,0,0.5,0,Marketing_1,0
42147.04,0.48,2,4.46,0.17,Accounting,Mid,Young/Married,4,1,2,3,0,84294.07,8,4.46,0.33,3,Accounting_0,0
54234.91,0.65,3,5.4,0.38,IT,Entry,Young/Married,4,1,3,2,1,162704.73,12,5.4,1.15,2,IT_1,0
50598.24,0.59,2,0.86,0.28,HR,Mid,Young/Single,2,1,2,3,1,101196.47,4,0.86,0.56,3,HR_1,0
46571.15,0.44,3,0.64,0.3,IT,Mid,Mid-Age,4,1,2,3,1,139713.44,12,0.64,0.6,3,IT_1,0
74749.28,0.68,3,1.19,0.18,Accounting,Entry,Mid-Age,4,1,3,2,1,224247.83,12,1.19,0.54,2,Accounting_1,0
42243.1,0.61,4,3.21,0.37,Product Design,Mid,Mid-Age,3,1,2,2,0,168972.41,12,3.21,0.74,2,Product Design_0,0
71446.31,0.36,2,5.27,0.18,IT,Entry,Young/Single,4,1,3,3,0,142892.62,8,5.27,0.54,3,IT_0,0
36967.91,0.54,3,4.06,0.03,Accounting,Entry,Mid-Age,3,1,3,3,1,110903.73,9,4.06,0.1,3,Accounting_1,0
66209.14,0.47,4,2.63,0.43,Accounting,Senior,Mid-Age,3,1,3,2,0,264836.56,12,2.63,1.3,2,Accounting_0,0
66641.71,0.53,4,4.55,0.06,Product Design,Senior,Mid-Age,4,1,1,3,0,266566.83,16,4.55,0.06,3,Product Design_0,0
45222.43,0.44,4,3.06,0.28,HR,Senior,Young/Single,3,1,3,2,1,180889.71,12,3.06,0.85,2,HR_1,0
